,mean_track,seasonality_track,trend_track,noise_track,outlier_track,ts_clean,ts_noise,ts_outlier_noise,ts_outlier
255,0,40.4508497187,0,38.3531338726,0.0,40.4508497187,78.8039835913,78.8039835913,40.4508497187
256,0,36.4484313711,0,0.498819905073,0.0,36.4484313711,36.9472512761,36.9472512761,36.4484313711
257,0,31.8711994874,0,-88.471349846,667.855406471,31.8711994874,-56.6001503585,611.255256113,699.726605959
258,0,26.7913397489,0,6.31666730474,0.0,26.7913397489,33.1080070537,33.1080070537,26.7913397489
259,0,21.2889645783,0,4.01811123296,0.0,21.2889645783,25.3070758112,25.3070758112,21.2889645783
260,0,15.4508497187,0,-75.4818832203,-2061.65444646,15.4508497187,-60.0310335015,-2121.68547996,-2046.20359674
261,0,9.36906572929,0,-35.1934116072,0.0,9.36906572929,-25.824345878,-25.824345878,9.36906572929
262,0,3.13952597647,0,-2.76570614321,-440.450993169,3.13952597647,0.373819833253,-440.077173335,-437.311467192
263,0,-3.13952597647,0,6.54356785225,0.0,-3.13952597647,3.40404187579,3.40404187579,-3.13952597647
264,0,-9.36906572929,0,34.8801190024,0.0,-9.36906572929,25.5110532731,25.5110532731,-9.36906572929
265,0,-15.4508497187,0,16.5052437587,0.0,-15.4508497187,1.05439403993,1.05439403993,-15.4508497187
266,0,-21.2889645783,0,-57.9015933556,0.0,-21.2889645783,-79.1905579338,-79.1905579338,-21.2889645783
267,0,-26.7913397489,0,-74.1743635389,-202.911012243,-26.7913397489,-100.965703288,-303.87671553,-229.702351991
268,0,-31.8711994874,0,1.89390013397,0.0,-31.8711994874,-29.9772993535,-29.9772993535,-31.8711994874
269,0,-36.4484313711,0,48.7259680191,0.0,-36.4484313711,12.277536648,12.277536648,-36.4484313711
270,0,-40.4508497187,0,-37.9693594986,0.0,-40.4508497187,-78.4202092174,-78.4202092174,-40.4508497187
271,0,-43.8153340022,0,8.16031008849,0.0,-43.8153340022,-35.6550239137,-35.6550239137,-43.8153340022
272,0,-46.4888242944,0,38.0177910677,0.0,-46.4888242944,-8.47103322672,-8.47103322672,-46.4888242944
273,0,-48.4291580564,0,13.1406405142,0.0,-48.4291580564,-35.2885175422,-35.2885175422,-48.4291580564
274,0,-49.6057350657,0,-1.11013507103,0.0,-49.6057350657,-50.7158701367,-50.7158701367,-49.6057350657
275,0,-50.0,0,-29.739609789,0.0,-50.0,-79.739609789,-79.739609789,-50.0
276,0,-49.6057350657,0,-52.8217762271,0.0,-49.6057350657,-102.427511293,-102.427511293,-49.6057350657
277,0,-48.4291580564,0,27.9899225105,0.0,-48.4291580564,-20.4392355459,-20.4392355459,-48.4291580564
278,0,-46.4888242944,0,99.3566678142,0.0,-46.4888242944,52.8678435198,52.8678435198,-46.4888242944
279,0,-43.8153340022,0,42.118567891,0.0,-43.8153340022,-1.69676611118,-1.69676611118,-43.8153340022
280,0,-40.4508497187,0,-45.1761413423,0.0,-40.4508497187,-85.626991061,-85.626991061,-40.4508497187
281,0,-36.4484313711,0,61.9643104402,530.291772322,-36.4484313711,25.5158790691,555.807651391,493.843340951
282,0,-31.8711994874,0,-9.60152581897,0.0,-31.8711994874,-41.4727253064,-41.4727253064,-31.8711994874
283,0,-26.7913397489,0,2.81072407853,0.0,-26.7913397489,-23.9806156704,-23.9806156704,-26.7913397489
284,0,-21.2889645783,0,85.9758518399,0.0,-21.2889645783,64.6868872616,64.6868872616,-21.2889645783
285,0,-15.4508497187,0,-14.5752444147,0.0,-15.4508497187,-30.0260941334,-30.0260941334,-15.4508497187
286,0,-9.36906572929,0,-39.7859849211,0.0,-9.36906572929,-49.1550506504,-49.1550506504,-9.36906572929
287,0,-3.13952597647,0,103.921831225,-521.302564694,-3.13952597647,100.782305249,-420.520259445,-524.44209067
288,0,3.13952597647,0,1.02842884746,0.0,3.13952597647,4.16795482393,4.16795482393,3.13952597647
289,0,9.36906572929,0,54.629249153,0.0,9.36906572929,63.9983148822,63.9983148822,9.36906572929
290,0,15.4508497187,0,-96.3618931635,0.0,15.4508497187,-80.9110434448,-80.9110434448,15.4508497187
291,0,21.2889645783,0,-15.8351122978,0.0,21.2889645783,5.45385228046,5.45385228046,21.2889645783
292,0,26.791339749,0,-95.5314142425,0.0,26.791339749,-68.7400744936,-68.7400744936,26.791339749
293,0,31.8711994874,0,51.2136237677,0.0,31.8711994874,83.0848232551,83.0848232551,31.8711994874
294,0,36.4484313711,0,116.328699746,0.0,36.4484313711,152.777131117,152.777131117,36.4484313711
295,0,40.4508497187,0,10.8447841543,0.0,40.4508497187,51.2956338731,51.2956338731,40.4508497187
296,0,43.8153340022,0,8.74651851003,0.0,43.8153340022,52.5618525122,52.5618525122,43.8153340022
297,0,46.4888242944,0,-41.7012802774,0.0,46.4888242944,4.78754401705,4.78754401705,46.4888242944
298,0,48.4291580564,0,-62.0728331373,435.027179029,48.4291580564,-13.6436750808,421.383503948,483.456337086
299,0,49.6057350657,0,-72.5258471422,0.0,49.6057350657,-22.9201120765,-22.9201120765,49.6057350657
300,0,50.0,0,-1.64041606802,0.0,50.0,48.359583932,48.359583932,50.0
301,0,49.6057350657,0,-20.9177832717,0.0,49.6057350657,28.687951794,28.687951794,49.6057350657
302,0,48.4291580564,0,49.2768572343,0.0,48.4291580564,97.7060152908,97.7060152908,48.4291580564
303,0,46.4888242944,0,64.6046057881,0.0,46.4888242944,111.093430083,111.093430083,46.4888242944
304,0,43.8153340022,0,-29.8721535709,0.0,43.8153340022,13.9431804313,13.9431804313,43.8153340022
305,0,40.4508497187,0,-44.1531610227,0.0,40.4508497187,-3.70231130397,-3.70231130397,40.4508497187
306,0,36.4484313711,0,49.409830335,0.0,36.4484313711,85.8582617061,85.8582617061,36.4484313711
307,0,31.8711994874,0,64.2842524375,965.038707143,31.8711994874,96.1554519249,1061.19415907,996.90990663
308,0,26.7913397489,0,10.6299025396,0.0,26.7913397489,37.4212422886,37.4212422886,26.7913397489
309,0,21.2889645783,0,18.3550238286,0.0,21.2889645783,39.6439884068,39.6439884068,21.2889645783
310,0,15.4508497187,0,0.194427825523,0.0,15.4508497187,15.6452775443,15.6452775443,15.4508497187
311,0,9.36906572929,0,-5.0339064783,0.0,9.36906572929,4.33515925098,4.33515925098,9.36906572929
312,0,3.13952597647,0,8.07541265677,0.0,3.13952597647,11.2149386332,11.2149386332,3.13952597647
313,0,-3.13952597647,0,-39.5942509434,0.0,-3.13952597647,-42.7337769199,-42.7337769199,-3.13952597647
314,0,-9.36906572929,0,61.0040706831,0.0,-9.36906572929,51.6350049538,51.6350049538,-9.36906572929
315,0,-15.4508497187,0,-113.771959111,0.0,-15.4508497187,-129.22280883,-129.22280883,-15.4508497187
316,0,-21.2889645783,0,102.424725592,0.0,-21.2889645783,81.1357610139,81.1357610139,-21.2889645783
317,0,-26.7913397489,0,74.2624723749,0.0,-26.7913397489,47.4711326259,47.4711326259,-26.7913397489
318,0,-31.8711994874,0,-13.0045656451,0.0,-31.8711994874,-44.8757651325,-44.8757651325,-31.8711994874
319,0,-36.4484313711,0,-9.10807604182,0.0,-36.4484313711,-45.5565074129,-45.5565074129,-36.4484313711
320,0,-40.4508497187,0,27.4140903688,64.885156813,-40.4508497187,-13.03675935,51.848397463,24.4343070943
321,0,-43.8153340022,0,7.95552811376,0.0,-43.8153340022,-35.8598058884,-35.8598058884,-43.8153340022
322,0,-46.4888242944,0,83.6751836233,0.0,-46.4888242944,37.1863593289,37.1863593289,-46.4888242944
323,0,-48.4291580564,0,50.0289824234,0.0,-48.4291580564,1.59982436695,1.59982436695,-48.4291580564
324,0,-49.6057350657,0,77.444191532,826.257399641,-49.6057350657,27.8384564663,854.095856108,776.651664576
325,0,-50.0,0,79.1929543332,0.0,-50.0,29.1929543332,29.1929543332,-50.0
326,0,-49.6057350657,0,13.8343876467,0.0,-49.6057350657,-35.771347419,-35.771347419,-49.6057350657
327,0,-48.4291580564,0,-28.9178911163,0.0,-48.4291580564,-77.3470491727,-77.3470491727,-48.4291580564
328,0,-46.4888242944,0,43.9951438854,0.0,-46.4888242944,-2.493680409,-2.493680409,-46.4888242944
329,0,-43.8153340022,0,-13.8409303068,0.0,-43.8153340022,-57.656264309,-57.656264309,-43.8153340022
330,0,-40.4508497187,0,-44.3952398379,0.0,-40.4508497187,-84.8460895566,-84.8460895566,-40.4508497187
331,0,-36.4484313711,0,5.4071447484,0.0,-36.4484313711,-31.0412866227,-31.0412866227,-36.4484313711
332,0,-31.8711994874,0,-13.5279311873,0.0,-31.8711994874,-45.3991306747,-45.3991306747,-31.8711994874
333,0,-26.7913397489,0,48.908159398,0.0,-26.7913397489,22.116819649,22.116819649,-26.7913397489
334,0,-21.2889645783,0,0.719798390053,0.0,-21.2889645783,-20.5691661882,-20.5691661882,-21.2889645783
335,0,-15.4508497187,0,0.34697591273,0.0,-15.4508497187,-15.103873806,-15.103873806,-15.4508497187
336,0,-9.36906572929,0,-45.6700226723,0.0,-9.36906572929,-55.0390884015,-55.0390884015,-9.36906572929
337,0,-3.13952597647,0,-42.2187569767,0.0,-3.13952597647,-45.3582829531,-45.3582829531,-3.13952597647
338,0,3.13952597647,0,-40.89314916,0.0,3.13952597647,-37.7536231836,-37.7536231836,3.13952597647
339,0,9.36906572929,0,-29.332444745,0.0,9.36906572929,-19.9633790157,-19.9633790157,9.36906572929
340,0,15.4508497187,0,-105.881039493,0.0,15.4508497187,-90.4301897746,-90.4301897746,15.4508497187
341,0,21.2889645783,0,145.378137594,0.0,21.2889645783,166.667102172,166.667102172,21.2889645783
342,0,26.7913397489,0,88.2392250762,0.0,26.7913397489,115.030564825,115.030564825,26.7913397489
343,0,31.8711994874,0,-7.02189514347,-55.2024940214,31.8711994874,24.849304344,-30.3531896774,-23.331294534
344,0,36.4484313711,0,-11.6061586133,0.0,36.4484313711,24.8422727578,24.8422727578,36.4484313711
345,0,40.4508497187,0,-28.4268608594,0.0,40.4508497187,12.0239888594,12.0239888594,40.4508497187
346,0,43.8153340022,0,30.9623539454,0.0,43.8153340022,74.7776879476,74.7776879476,43.8153340022
347,0,46.4888242944,0,71.6240570322,0.0,46.4888242944,118.112881327,118.112881327,46.4888242944
348,0,48.4291580564,0,-61.8844196721,0.0,48.4291580564,-13.4552616157,-13.4552616157,48.4291580564
349,0,49.6057350657,0,-61.1560554253,0.0,49.6057350657,-11.5503203596,-11.5503203596,49.6057350657
350,0,50.0,0,-104.88355168,0.0,50.0,-54.88355168,-54.88355168,50.0
351,0,49.6057350657,0,40.7245090104,0.0,49.6057350657,90.3302440761,90.3302440761,49.6057350657
352,0,48.4291580564,0,36.1722261853,0.0,48.4291580564,84.6013842418,84.6013842418,48.4291580564
353,0,46.4888242944,0,-9.76744041679,0.0,46.4888242944,36.7213838776,36.7213838776,46.4888242944
354,0,43.8153340022,0,66.1501971926,0.0,43.8153340022,109.965531195,109.965531195,43.8153340022
355,0,40.4508497187,0,52.0316343871,0.0,40.4508497187,92.4824841059,92.4824841059,40.4508497187
356,0,36.4484313711,0,-10.0601215628,0.0,36.4484313711,26.3883098082,26.3883098082,36.4484313711
357,0,31.8711994874,0,9.74316750357,0.0,31.8711994874,41.614366991,41.614366991,31.8711994874
358,0,26.7913397489,0,29.6475979862,0.0,26.7913397489,56.4389377351,56.4389377351,26.7913397489
359,0,21.2889645783,0,-10.594627955,-871.955993732,21.2889645783,10.6943366233,-861.261657109,-850.667029154
360,0,15.4508497187,0,36.0489667529,0.0,15.4508497187,51.4998164716,51.4998164716,15.4508497187
361,0,9.36906572929,0,50.6108642327,0.0,9.36906572929,59.979929962,59.979929962,9.36906572929
362,0,3.13952597647,0,-80.6498377717,0.0,3.13952597647,-77.5103117952,-77.5103117952,3.13952597647
363,0,-3.13952597647,0,-11.1206623484,0.0,-3.13952597647,-14.2601883248,-14.2601883248,-3.13952597647
364,0,-9.36906572929,0,62.8919209581,0.0,-9.36906572929,53.5228552288,53.5228552288,-9.36906572929
365,0,-15.4508497187,0,-30.9763331214,1644.81823311,-15.4508497187,-46.4271828401,1598.39105027,1629.3673834
366,0,-21.2889645783,0,-42.3901142958,0.0,-21.2889645783,-63.6790788741,-63.6790788741,-21.2889645783
367,0,-26.7913397489,0,0.761231066659,0.0,-26.7913397489,-26.0301086823,-26.0301086823,-26.7913397489
368,0,-31.8711994874,0,-103.524078213,0.0,-31.8711994874,-135.395277701,-135.395277701,-31.8711994874
369,0,-36.4484313711,0,-55.3517971527,-605.980410408,-36.4484313711,-91.8002285238,-697.780638932,-642.428841779
370,0,-40.4508497187,0,-46.7185582115,0.0,-40.4508497187,-87.1694079302,-87.1694079302,-40.4508497187
371,0,-43.8153340022,0,29.2201904916,0.0,-43.8153340022,-14.5951435106,-14.5951435106,-43.8153340022
372,0,-46.4888242944,0,132.446671695,0.0,-46.4888242944,85.9578474009,85.9578474009,-46.4888242944
373,0,-48.4291580564,0,22.208619957,-214.684960282,-48.4291580564,-26.2205380994,-240.905498381,-263.114118339
374,0,-49.6057350657,0,26.3894824487,0.0,-49.6057350657,-23.216252617,-23.216252617,-49.6057350657
375,0,-50.0,0,41.9448095384,0.0,-50.0,-8.05519046159,-8.05519046159,-50.0
376,0,-49.6057350657,0,78.3659729267,0.0,-49.6057350657,28.760237861,28.760237861,-49.6057350657
377,0,-48.4291580564,0,2.11722493847,0.0,-48.4291580564,-46.311933118,-46.311933118,-48.4291580564
378,0,-46.4888242944,0,-32.8155792191,0.0,-46.4888242944,-79.3044035136,-79.3044035136,-46.4888242944
379,0,-43.8153340022,0,-71.8358868432,0.0,-43.8153340022,-115.651220845,-115.651220845,-43.8153340022
380,0,-40.4508497187,0,68.1795630355,0.0,-40.4508497187,27.7287133168,27.7287133168,-40.4508497187
381,0,-36.4484313711,0,-86.3158673605,0.0,-36.4484313711,-122.764298732,-122.764298732,-36.4484313711
382,0,-31.8711994874,0,2.32611480713,0.0,-31.8711994874,-29.5450846803,-29.5450846803,-31.8711994874
383,0,-26.7913397489,0,23.797363883,0.0,-26.7913397489,-2.99397586592,-2.99397586592,-26.7913397489
384,0,-21.2889645783,0,-52.5552527729,0.0,-21.2889645783,-73.8442173511,-73.8442173511,-21.2889645783
385,0,-15.4508497187,0,22.7921719435,0.0,-15.4508497187,7.34132222473,7.34132222473,-15.4508497187
386,0,-9.36906572929,0,12.9753519197,0.0,-9.36906572929,3.60628619039,3.60628619039,-9.36906572929
387,0,-3.13952597647,0,25.7826737418,0.0,-3.13952597647,22.6431477653,22.6431477653,-3.13952597647
388,0,3.13952597647,0,-61.7483554233,0.0,3.13952597647,-58.6088294468,-58.6088294468,3.13952597647
389,0,9.36906572929,0,6.80187775511,0.0,9.36906572929,16.1709434844,16.1709434844,9.36906572929
390,0,15.4508497187,0,-1.35937325161,0.0,15.4508497187,14.0914764671,14.0914764671,15.4508497187
391,0,21.2889645783,0,-10.3315992594,0.0,21.2889645783,10.9573653188,10.9573653188,21.2889645783
392,0,26.7913397489,0,-50.0007596166,0.0,26.7913397489,-23.2094198677,-23.2094198677,26.7913397489
393,0,31.8711994874,0,-85.9094347634,0.0,31.8711994874,-54.038235276,-54.038235276,31.8711994874
394,0,36.4484313711,0,-70.4803313492,0.0,36.4484313711,-34.0318999781,-34.0318999781,36.4484313711
395,0,40.4508497187,0,-30.3107182231,0.0,40.4508497187,10.1401314956,10.1401314956,40.4508497187
396,0,43.8153340022,0,-67.7978905492,0.0,43.8153340022,-23.982556547,-23.982556547,43.8153340022
397,0,46.4888242944,0,17.8720873798,0.0,46.4888242944,64.3609116742,64.3609116742,46.4888242944
398,0,48.4291580564,0,15.8457815026,0.0,48.4291580564,64.274939559,64.274939559,48.4291580564
399,0,49.6057350657,0,59.5333745197,0.0,49.6057350657,109.139109585,109.139109585,49.6057350657
400,0,50.0,0,80.3315619567,0.0,50.0,130.331561957,130.331561957,50.0
401,0,49.6057350657,0,46.2557360314,0.0,49.6057350657,95.8614710971,95.8614710971,49.6057350657
402,0,48.4291580564,0,-25.9300292575,0.0,48.4291580564,22.4991287989,22.4991287989,48.4291580564
403,0,46.4888242944,0,44.6388881307,0.0,46.4888242944,91.1277124251,91.1277124251,46.4888242944
404,0,43.8153340022,0,-5.37012947518,0.0,43.8153340022,38.445204527,38.445204527,43.8153340022
405,0,40.4508497187,0,-51.2939552852,0.0,40.4508497187,-10.8431055665,-10.8431055665,40.4508497187
406,0,36.4484313711,0,-29.5685439154,0.0,36.4484313711,6.87988745564,6.87988745564,36.4484313711
407,0,31.8711994874,0,-25.3467833632,0.0,31.8711994874,6.52441612423,6.52441612423,31.8711994874
408,0,26.7913397489,0,-31.6894824064,0.0,26.7913397489,-4.89814265745,-4.89814265745,26.7913397489
409,0,21.2889645783,0,-47.6985249471,0.0,21.2889645783,-26.4095603688,-26.4095603688,21.2889645783
410,0,15.4508497187,0,129.73680546,0.0,15.4508497187,145.187655179,145.187655179,15.4508497187
411,0,9.36906572929,0,40.8430295373,0.0,9.36906572929,50.2120952666,50.2120952666,9.36906572929
412,0,3.13952597647,0,-58.4636305244,0.0,3.13952597647,-55.3241045479,-55.3241045479,3.13952597647
413,0,-3.13952597647,0,25.8481612316,0.0,-3.13952597647,22.7086352551,22.7086352551,-3.13952597647
414,0,-9.36906572929,0,74.4331832965,0.0,-9.36906572929,65.0641175673,65.0641175673,-9.36906572929
415,0,-15.4508497187,0,22.0067813652,0.0,-15.4508497187,6.55593164646,6.55593164646,-15.4508497187
416,0,-21.2889645783,0,-100.639402848,0.0,-21.2889645783,-121.928367426,-121.928367426,-21.2889645783
417,0,-26.7913397489,0,-73.01361475,0.0,-26.7913397489,-99.804954499,-99.804954499,-26.7913397489
418,0,-31.8711994874,0,-1.76529363744,-232.301077911,-31.8711994874,-33.6364931249,-265.937571036,-264.172277398
419,0,-36.4484313711,0,16.178413803,0.0,-36.4484313711,-20.2700175681,-20.2700175681,-36.4484313711
420,0,-40.4508497187,0,55.5236708929,0.0,-40.4508497187,15.0728211742,15.0728211742,-40.4508497187
421,0,-43.8153340022,0,9.8875055286,0.0,-43.8153340022,-33.9278284736,-33.9278284736,-43.8153340022
422,0,-46.4888242944,0,-50.1293886832,0.0,-46.4888242944,-96.6182129776,-96.6182129776,-46.4888242944
423,0,-48.4291580564,0,-82.1584165442,0.0,-48.4291580564,-130.587574601,-130.587574601,-48.4291580564
424,0,-49.6057350657,0,37.7004723864,0.0,-49.6057350657,-11.9052626794,-11.9052626794,-49.6057350657
425,0,-50.0,0,68.3022085167,0.0,-50.0,18.3022085167,18.3022085167,-50.0
426,0,-49.6057350657,0,-32.0158053209,0.0,-49.6057350657,-81.6215403867,-81.6215403867,-49.6057350657
427,0,-48.4291580564,0,-1.38756606228,0.0,-48.4291580564,-49.8167241187,-49.8167241187,-48.4291580564
428,0,-46.4888242944,0,76.2476661077,0.0,-46.4888242944,29.7588418133,29.7588418133,-46.4888242944
429,0,-43.8153340022,0,-17.6868639502,0.0,-43.8153340022,-61.5021979524,-61.5021979524,-43.8153340022
430,0,-40.4508497187,0,-46.3796930314,0.0,-40.4508497187,-86.8305427501,-86.8305427501,-40.4508497187
431,0,-36.4484313711,0,28.8446039715,0.0,-36.4484313711,-7.60382739955,-7.60382739955,-36.4484313711
432,0,-31.8711994874,0,91.6401029263,0.0,-31.8711994874,59.7689034389,59.7689034389,-31.8711994874
433,0,-26.7913397489,0,70.3549469054,0.0,-26.7913397489,43.5636071564,43.5636071564,-26.7913397489
434,0,-21.2889645783,0,-49.7321202254,0.0,-21.2889645783,-71.0210848036,-71.0210848036,-21.2889645783
435,0,-15.4508497187,0,-32.5249371039,0.0,-15.4508497187,-47.9757868227,-47.9757868227,-15.4508497187
436,0,-9.36906572929,0,3.2479599014,0.0,-9.36906572929,-6.12110582788,-6.12110582788,-9.36906572929
437,0,-3.13952597647,0,-175.630986665,0.0,-3.13952597647,-178.770512641,-178.770512641,-3.13952597647
438,0,3.13952597647,0,19.2346658556,0.0,3.13952597647,22.374191832,22.374191832,3.13952597647
439,0,9.36906572929,0,-28.0403045057,0.0,9.36906572929,-18.6712387764,-18.6712387764,9.36906572929
440,0,15.4508497187,0,-52.7788947653,0.0,15.4508497187,-37.3280450466,-37.3280450466,15.4508497187
441,0,21.2889645783,0,39.152948408,0.0,21.2889645783,60.4419129862,60.4419129862,21.2889645783
442,0,26.7913397489,0,-12.6410985116,0.0,26.7913397489,14.1502412373,14.1502412373,26.7913397489
443,0,31.8711994874,0,-32.182535906,0.0,31.8711994874,-0.311336418544,-0.311336418544,31.8711994874
444,0,36.4484313711,0,-3.5578849404,0.0,36.4484313711,32.8905464307,32.8905464307,36.4484313711
445,0,40.4508497187,0,79.457572794,0.0,40.4508497187,119.908422513,119.908422513,40.4508497187
446,0,43.8153340022,0,-58.4355119384,0.0,43.8153340022,-14.6201779362,-14.6201779362,43.8153340022
447,0,46.4888242944,0,-12.7823590226,0.0,46.4888242944,33.7064652718,33.7064652718,46.4888242944
448,0,48.4291580564,0,31.3631101476,0.0,48.4291580564,79.7922682041,79.7922682041,48.4291580564
449,0,49.6057350657,0,-18.8626348204,0.0,49.6057350657,30.7431002454,30.7431002454,49.6057350657
450,0,50.0,0,70.4621649955,0.0,50.0,120.462164995,120.462164995,50.0
451,0,49.6057350657,0,-7.9028664418,0.0,49.6057350657,41.7028686239,41.7028686239,49.6057350657
452,0,48.4291580564,0,-8.75691256478,1563.71700002,48.4291580564,39.6722454916,1603.38924551,1612.14615808
453,0,46.4888242944,0,-9.30689433153,0.0,46.4888242944,37.1819299629,37.1819299629,46.4888242944
454,0,43.8153340022,0,-46.4295688526,0.0,43.8153340022,-2.61423485042,-2.61423485042,43.8153340022
455,0,40.4508497187,0,0.950340971264,0.0,40.4508497187,41.40119069,41.40119069,40.4508497187
456,0,36.4484313711,0,78.7194990197,0.0,36.4484313711,115.167930391,115.167930391,36.4484313711
457,0,31.8711994874,0,36.3842921389,0.0,31.8711994874,68.2554916263,68.2554916263,31.8711994874
458,0,26.7913397489,0,-93.9223385082,0.0,26.7913397489,-67.1309987593,-67.1309987593,26.7913397489
459,0,21.2889645783,0,-19.7032986669,0.0,21.2889645783,1.58566591135,1.58566591135,21.2889645783
460,0,15.4508497187,0,9.75643594167,0.0,15.4508497187,25.2072856604,25.2072856604,15.4508497187
461,0,9.36906572929,0,-52.502780572,0.0,9.36906572929,-43.1337148427,-43.1337148427,9.36906572929
462,0,3.13952597647,0,-78.3311853957,0.0,3.13952597647,-75.1916594192,-75.1916594192,3.13952597647
463,0,-3.13952597647,0,-18.0860325554,0.0,-3.13952597647,-21.2255585319,-21.2255585319,-3.13952597647
464,0,-9.36906572929,0,6.0565361933,0.0,-9.36906572929,-3.31252953598,-3.31252953598,-9.36906572929
465,0,-15.4508497187,0,-22.4721659124,0.0,-15.4508497187,-37.9230156311,-37.9230156311,-15.4508497187
466,0,-21.2889645783,0,48.5417025978,0.0,-21.2889645783,27.2527380196,27.2527380196,-21.2889645783
467,0,-26.7913397489,0,-18.6138536958,0.0,-26.7913397489,-45.4051934447,-45.4051934447,-26.7913397489
468,0,-31.8711994874,0,-52.3934664463,0.0,-31.8711994874,-84.2646659337,-84.2646659337,-31.8711994874
469,0,-36.4484313711,0,-45.7797109573,0.0,-36.4484313711,-82.2281423283,-82.2281423283,-36.4484313711
470,0,-40.4508497187,0,-24.2755307685,0.0,-40.4508497187,-64.7263804872,-64.7263804872,-40.4508497187
471,0,-43.8153340022,0,2.05659990125,0.0,-43.8153340022,-41.7587341009,-41.7587341009,-43.8153340022
472,0,-46.4888242944,0,-11.3702822616,0.0,-46.4888242944,-57.859106556,-57.859106556,-46.4888242944
473,0,-48.4291580564,0,5.72738298949,0.0,-48.4291580564,-42.7017750669,-42.7017750669,-48.4291580564
474,0,-49.6057350657,0,-22.6624062861,0.0,-49.6057350657,-72.2681413518,-72.2681413518,-49.6057350657
475,0,-50.0,0,11.5197122044,0.0,-50.0,-38.4802877956,-38.4802877956,-50.0
476,0,-49.6057350657,0,38.5100582716,0.0,-49.6057350657,-11.0956767941,-11.0956767941,-49.6057350657
477,0,-48.4291580564,0,-35.7841617603,0.0,-48.4291580564,-84.2133198167,-84.2133198167,-48.4291580564
478,0,-46.4888242944,0,65.6761152418,0.0,-46.4888242944,19.1872909474,19.1872909474,-46.4888242944
479,0,-43.8153340022,0,66.3435943484,0.0,-43.8153340022,22.5282603462,22.5282603462,-43.8153340022
480,0,-40.4508497187,0,49.621351345,0.0,-40.4508497187,9.17050162629,9.17050162629,-40.4508497187
481,0,-36.4484313711,0,-14.8632025479,0.0,-36.4484313711,-51.311633919,-51.311633919,-36.4484313711
482,0,-31.8711994874,0,-0.4908009665,1636.46045786,-31.8711994874,-32.3620004539,1604.0984574,1604.58925837
483,0,-26.7913397489,0,6.6708752277,0.0,-26.7913397489,-20.1204645212,-20.1204645212,-26.7913397489
484,0,-21.2889645783,0,-23.2243912047,0.0,-21.2889645783,-44.513355783,-44.513355783,-21.2889645783
485,0,-15.4508497187,0,-10.0828309534,0.0,-15.4508497187,-25.5336806722,-25.5336806722,-15.4508497187
486,0,-9.36906572929,0,20.5703420345,0.0,-9.36906572929,11.2012763052,11.2012763052,-9.36906572929
487,0,-3.13952597647,0,79.9434644209,0.0,-3.13952597647,76.8039384445,76.8039384445,-3.13952597647
488,0,3.13952597647,0,49.1068610591,0.0,3.13952597647,52.2463870356,52.2463870356,3.13952597647
489,0,9.36906572929,0,57.3114386408,0.0,9.36906572929,66.6805043701,66.6805043701,9.36906572929
490,0,15.4508497187,0,-9.84649482726,0.0,15.4508497187,5.60435489149,5.60435489149,15.4508497187
491,0,21.2889645783,0,38.7664730416,0.0,21.2889645783,60.0554376198,60.0554376198,21.2889645783
492,0,26.7913397489,0,-5.8100629035,0.0,26.7913397489,20.9812768455,20.9812768455,26.7913397489
493,0,31.8711994874,0,33.5946854947,0.0,31.8711994874,65.4658849821,65.4658849821,31.8711994874
494,0,36.4484313711,0,-100.341253221,-524.691590716,36.4484313711,-63.8928218502,-588.584412566,-488.243159345
495,0,40.4508497187,0,18.0751368631,0.0,40.4508497187,58.5259865818,58.5259865818,40.4508497187
496,0,43.8153340022,0,11.9157813372,0.0,43.8153340022,55.7311153394,55.7311153394,43.8153340022
497,0,46.4888242944,0,69.8088781354,0.0,46.4888242944,116.29770243,116.29770243,46.4888242944
498,0,48.4291580564,0,3.60912818822,0.0,48.4291580564,52.0382862446,52.0382862446,48.4291580564
499,0,49.6057350657,0,-10.0109910074,0.0,49.6057350657,39.5947440583,39.5947440583,49.6057350657
500,0,50.0,1,69.6168459007,0.0,50.0,119.616845901,119.616845901,50.0
501,1,49.6057350657,1,-12.7289160666,0.0,50.6057350657,37.8768189991,37.8768189991,50.6057350657
502,2,48.4291580564,1,44.2450448283,0.0,50.4291580564,94.6742028848,94.6742028848,50.4291580564
503,3,46.4888242944,1,-29.6982473088,0.0,49.4888242944,19.7905769856,19.7905769856,49.4888242944
504,4,43.8153340022,1,60.389742078,0.0,47.8153340022,108.20507608,108.20507608,47.8153340022
505,5,40.4508497187,1,-27.5213155361,0.0,45.4508497187,17.9295341826,17.9295341826,45.4508497187
506,6,36.4484313711,1,-108.962985305,0.0,42.4484313711,-66.5145539338,-66.5145539338,42.4484313711
507,7,31.8711994874,1,-4.40685411003,-295.533197499,38.8711994874,34.4643453774,-261.068852122,-256.661998012
508,8,26.7913397489,1,75.6663432127,0.0,34.7913397489,110.457682962,110.457682962,34.7913397489
509,9,21.2889645783,1,1.91045702107,0.0,30.2889645783,32.1994215993,32.1994215993,30.2889645783
510,10,15.4508497187,1,-20.8109517563,0.0,25.4508497187,4.63989796241,4.63989796241,25.4508497187
511,11,9.36906572929,1,-31.1504678829,0.0,20.3690657293,-10.7814021536,-10.7814021536,20.3690657293
